,Target_test,Prediction_Tree,Prediction_Tree2,Prediction_Logreg,Prediction_Logreg2
278,0,0,0.0,0,0.02239964941185681
279,0,0,0.0,0,0.06389756709193266
280,0,1,1.0,0,0.048192074546306474
281,0,0,0.0,0,0.011167408132699874
282,1,0,0.0,1,0.5745873035819157
283,0,0,0.0,0,0.012884656304877007
284,0,0,0.0,0,0.017717119195007774
285,0,0,0.0,0,0.01317278313441629
286,0,0,0.0,0,0.06180598892587534
287,0,0,0.0,0,0.024600832101979157
288,0,0,0.0,0,0.013911581621609064
289,0,0,0.0,0,0.08180482517447382
290,0,0,0.0,0,0.012051751648815093
291,0,1,1.0,0,0.1741006905698699
292,0,1,1.0,0,0.3004134590171405
293,0,0,0.0,0,0.01401485045317174
294,0,0,0.0,0,0.0162152171825612
295,0,0,0.0,0,0.011745680834461812
296,0,0,0.0,0,0.03643451493460509
297,0,0,0.0,0,0.017793688441188428
298,0,0,0.0,0,0.045308533889315404
299,0,0,0.0,0,0.02245734480253229
300,0,0,0.0,0,0.019184041777457295
301,0,0,0.0,0,0.06236411391022981
302,0,0,0.0,0,0.07693753965420327
303,1,0,0.0,1,0.5876451495201148
304,0,0,0.0,0,0.04357539146512364
305,0,0,0.0,0,0.01326216330463982
306,0,0,0.0,0,0.0253026355435548
307,0,0,0.0,0,0.0170512878094118
308,0,0,0.0,0,0.028141537865193085
309,0,0,0.0,0,0.013709033611513197
310,0,0,0.0,0,0.2476234763429459
311,1,0,0.0,0,0.06863854887050375
312,0,0,0.0,1,0.720853163883427
313,1,0,0.0,1,0.8308277629282803
314,1,0,0.0,1,0.8807957510372605
315,1,1,1.0,0,0.38931813716429836
316,0,0,0.0,0,0.03549555755738081
317,0,0,0.0,0,0.09832294180313939
318,0,0,0.0,0,0.1756815244851471
319,0,0,0.0,0,0.011458890128720332
320,1,1,1.0,0,0.24126501023137842
321,0,0,0.0,0,0.02539549202560434
322,1,1,1.0,1,0.6749731679519569
323,0,0,0.0,0,0.013904852415910407
324,0,0,0.0,0,0.04249712861918324
325,0,0,0.0,0,0.05851384509944497
326,1,0,0.0,0,0.2678276324621388
327,0,0,0.0,0,0.12851071212439194
328,0,0,0.0,0,0.04607040587391816
329,0,0,0.0,0,0.012298059739949367
330,0,0,0.0,0,0.04804866764481252
331,0,0,0.0,0,0.011960163966320214
332,1,1,1.0,1,0.9918113569661349
333,0,0,0.0,0,0.014181895502547353
334,0,0,0.0,0,0.036330858505256275
335,0,0,0.0,0,0.32878627371312297
336,0,0,0.0,0,0.06532959706348868
337,0,0,0.0,0,0.08215312535182674
338,0,0,0.0,0,0.05322506413257348
339,0,0,0.0,0,0.010043880666594148
340,1,1,1.0,0,0.4873252427846221
341,0,0,0.0,0,0.08976595037214448
342,0,0,0.0,0,0.016108734707418786
343,0,0,0.0,0,0.049891841244624896
344,0,0,0.0,0,0.03777345617793648
345,0,0,0.0,0,0.02319936034467072
346,1,1,1.0,1,0.9312211171989339
347,0,0,0.0,0,0.06213256556321855
348,1,1,1.0,1,0.9690084074848595
349,0,0,0.0,0,0.12144366471367171
350,0,0,0.0,0,0.026285282628297327
351,0,0,0.0,0,0.024688327969136604
352,0,0,0.0,0,0.019258492456799475
353,0,0,0.0,0,0.00919345476149301
354,0,0,0.0,0,0.033413690200625824
355,1,0,0.0,1,0.969408225009946
356,0,0,0.0,0,0.015946514249440817
357,1,1,1.0,1,0.5843147470193154
358,0,0,0.0,0,0.011626197356563473
359,0,0,0.0,0,0.026960417864363758
360,0,0,0.0,0,0.0702148263202955
361,0,0,0.0,0,0.008812204780284492
362,0,0,0.0,0,0.044818773549202065
363,0,0,0.0,0,0.04461627793580395
364,0,0,0.0,0,0.06317267643616271
365,0,0,0.0,0,0.01901015404165581
366,0,0,0.0,0,0.03726566748121738
367,1,1,1.0,1,0.5320328887866949
368,0,0,0.0,0,0.06285118008331649
369,0,0,0.0,0,0.01097373089753205
370,0,0,0.0,0,0.026643857973139878
371,0,0,0.0,0,0.07180950378013595
372,0,0,0.0,0,0.047442462759230856
373,0,0,0.0,0,0.019989039036336084
374,1,0,0.0,1,0.7714497796234381
375,0,0,0.0,0,0.1180060085367961
376,0,0,0.0,0,0.05266584610633124
377,0,0,0.0,0,0.009594793764411205
378,0,0,0.0,0,0.013574665306055769
379,0,0,0.0,0,0.10976023859515686
380,0,0,0.0,0,0.007896484751015717
381,0,1,1.0,0,0.0590016555676689
382,0,0,0.0,0,0.009583938726772776
383,0,0,0.0,0,0.09648678120896126
384,1,0,0.0,0,0.19326922423262893
385,0,0,0.0,0,0.06552437462953425
386,0,0,0.0,0,0.010464351756284214
387,0,0,0.0,0,0.025891651296141946
388,0,0,0.0,0,0.06086187698170891
389,1,1,1.0,1,0.8784498021519442
390,0,0,0.0,0,0.06958309667325933
391,0,0,0.0,0,0.020777820754126552
392,0,0,0.0,0,0.011808819701772095
393,0,0,0.0,0,0.013235839288565683
394,0,0,0.0,0,0.1402900566668718
395,0,0,0.0,0,0.038511350268997616
396,1,1,1.0,1,0.6295379484594388
397,0,0,0.0,0,0.07432282150357493
398,0,0,0.0,0,0.03084872958422164
399,1,1,1.0,1,0.9252325886769398
400,0,0,0.0,0,0.0244951344247444
401,0,0,0.0,0,0.013103089398388678
402,0,0,0.0,0,0.0084055931179061
403,0,0,0.0,0,0.01226689015948948
404,0,0,0.0,0,0.03388841327703081
405,0,0,0.0,0,0.015784652907676645
406,0,0,0.0,0,0.008033581042329924
407,0,0,0.0,0,0.011825230345528511
408,0,0,0.0,0,0.02119848186879087
409,0,0,0.0,0,0.10150218208139357
410,0,0,0.0,0,0.011548170438291372
411,1,0,0.0,0,0.1159183122788256
412,0,0,0.0,0,0.07524020460890928
413,0,0,0.0,0,0.012836762851839545
414,0,0,0.0,0,0.011829866782867019
415,0,0,0.0,0,0.06342966915336207
416,0,0,0.0,0,0.044327576924357036
417,0,0,0.0,0,0.015543195181114883
418,0,0,0.0,0,0.10104362003321826
419,1,1,1.0,1,0.5208233212422643
420,0,1,1.0,0,0.26684245005624374
421,0,0,0.0,0,0.09389653134963635
422,0,0,0.0,0,0.01152433408853468
423,0,0,0.0,0,0.24761650109628422
424,0,0,0.0,0,0.06343148166321448
425,0,0,0.0,0,0.04792575283997765
426,1,1,1.0,1,0.5154073237246594
427,0,0,0.0,0,0.1760021170205766
428,0,0,0.0,0,0.021188040673640253
429,0,0,0.0,0,0.008169244875416634
430,1,0,0.0,1,0.5224838597193295
431,0,0,0.0,0,0.025226656641511615
432,1,1,1.0,1,0.8423542678919655
433,0,0,0.0,0,0.031063050817818363
434,0,0,0.0,0,0.006867936106915672
435,0,0,0.0,0,0.052196450104993145
436,0,0,0.0,0,0.012617931604127434
437,1,0,0.0,0,0.1916849514443637
438,0,0,0.0,0,0.0469099254132972
439,0,1,1.0,0,0.05177880529210187
440,0,0,0.0,0,0.025725142895116706
441,0,0,0.0,0,0.03418986829725954
442,0,0,0.0,0,0.036514690003457556
443,0,0,0.0,0,0.06418991517485215
444,0,0,0.0,0,0.017383014765753386
445,0,0,0.0,0,0.30149039424645696
446,0,0,0.0,0,0.011361566267982138
447,0,0,0.0,0,0.015053807109721923
448,0,0,0.0,0,0.08184820118013322
449,0,0,0.0,0,0.10164067019456773
450,0,0,0.0,0,0.02349436264488311
451,0,0,0.0,0,0.1640610814749574
452,0,0,0.0,0,0.03180642395785211
453,0,0,0.0,0,0.011469198890416863
454,0,0,0.0,0,0.012010193408456504
455,0,0,0.0,0,0.018807283473115364
456,0,0,0.0,0,0.010773818809806553
457,0,0,0.0,0,0.13251567894563723
458,0,0,0.0,0,0.032262843335384706
459,0,0,0.0,0,0.01969691828937578
460,0,0,0.0,0,0.10855808712390573
461,0,0,0.0,0,0.015177799375699132
462,0,0,0.0,0,0.04712389138333669
463,0,0,0.0,0,0.01448047150350608
464,1,1,1.0,1,0.9391137051876415
465,0,0,0.0,0,0.010708788739298002
466,0,0,0.0,0,0.020852607074396304
467,0,0,0.0,0,0.01963332819823627
468,0,0,0.0,0,0.01977940662211452
469,0,0,0.0,0,0.06984472896221595
470,1,0,0.0,0,0.10242171284955459
471,0,0,0.0,0,0.009065127901474412
472,0,0,0.0,0,0.027562220048527476
473,1,0,0.0,0,0.2233682804397953
474,0,0,0.0,0,0.17238021453765764
475,0,0,0.0,0,0.208225333323163
476,0,0,0.0,0,0.008504953996640436
477,0,0,0.0,0,0.2096390642669053
478,0,1,1.0,0,0.14550414669916914
479,0,0,0.0,0,0.022904289671035947
480,0,0,0.0,0,0.045370355080669764
481,0,0,0.0,0,0.016515585410341774
482,1,1,1.0,1,0.7289277979343558
483,0,0,0.0,0,0.049997703122020655
484,0,0,0.0,0,0.018324788391664387
485,0,0,0.0,0,0.011035397016502024
486,0,0,0.0,0,0.014193680177511256
487,0,0,0.0,0,0.06068296886753389
488,0,0,0.0,0,0.04764148299789727
489,0,0,0.0,0,0.024881994406309976
490,1,1,1.0,1,0.9583989221602998
491,0,0,0.0,0,0.02020134491271291
492,0,0,0.0,0,0.012516570933809548
493,0,0,0.0,0,0.010050103944986332
494,1,0,0.0,0,0.36815181569629896
495,0,0,0.0,0,0.009900496683920674
496,0,0,0.0,0,0.14725334156606737
497,0,0,0.0,0,0.011262330776573733
498,0,0,0.0,0,0.01530392661480443
499,0,0,0.0,0,0.028116465405620336
500,0,1,1.0,0,0.41502625215854744
501,0,0,0.0,0,0.010826051429760565
502,0,1,1.0,0,0.30277603287657745
503,0,0,0.0,0,0.026925306607881665
504,0,0,0.0,0,0.009279803065607464
505,0,0,0.0,0,0.014435521622244969
506,0,0,0.0,0,0.26222148860785816
507,0,0,0.0,0,0.007750368746793435
508,0,0,0.0,0,0.17552603788917842
509,0,0,0.0,0,0.06974066497491994
510,0,1,1.0,0,0.09666885778789198
511,0,0,0.0,0,0.011157895107600053
512,0,0,0.0,0,0.0151000957770172
513,0,1,1.0,0,0.4065606742041989
514,0,0,0.0,0,0.015707719343145323
515,0,0,0.0,0,0.0241589780294636
516,0,0,0.0,0,0.028712678881546966
517,0,0,0.0,0,0.06324804372907909
518,0,0,0.0,0,0.017314724340579093
519,1,1,1.0,0,0.2732368673550446
520,0,0,0.0,0,0.013351274776319817
521,0,0,0.0,0,0.014006894932844708
522,0,0,0.0,0,0.02131896954895848
523,1,0,0.0,0,0.02509535802307003
524,0,0,0.0,0,0.01768120307149513
525,0,0,0.0,0,0.05542342752899372
526,0,0,0.0,0,0.012047724091062357
527,0,0,0.0,0,0.06951470139614699
528,1,0,0.0,0,0.36116895138208105
529,0,0,0.0,0,0.05188039781976364
530,1,1,1.0,1,0.5438630534294618
531,0,0,0.0,0,0.15811743936672876
532,0,0,0.0,0,0.008412423245608279
533,0,0,0.0,0,0.06485954750931935
534,1,1,1.0,0,0.2658510345961216
535,0,0,0.0,0,0.01736934777883276
536,0,0,0.0,0,0.012424431963858486
537,0,0,0.0,0,0.013036577961806219
538,0,0,0.0,0,0.06492269314548783
539,0,0,0.0,0,0.0537294265690631
540,0,0,0.0,0,0.009758992160791766
541,0,0,0.0,0,0.022365188234630858
542,0,0,0.0,0,0.03260534283651109
543,0,1,1.0,1,0.60748195052197
544,0,0,0.0,0,0.05305415785665383
545,0,0,0.0,0,0.012952747009666712
546,0,0,0.0,0,0.021550487249177897
547,0,0,0.0,1,0.8573526965835406
548,0,0,0.0,0,0.033970954981671866
549,0,0,0.0,0,0.020187047845747336
550,0,0,0.0,0,0.015173321466693389
551,0,0,0.0,0,0.18136570479776973
552,0,0,0.0,0,0.04919610782840179
553,0,0,0.0,0,0.2071993108735803
554,0,0,0.0,0,0.17334776058176318
555,0,0,0.0,0,0.022047282270804013
556,0,0,0.0,0,0.013128870659247413
557,0,0,0.0,1,0.5818999712201465
558,0,0,0.0,0,0.007178583985658968
559,1,0,0.0,0,0.49359820055338643
560,0,1,1.0,1,0.7554447020920523
561,0,0,0.0,0,0.013564223894482103
562,1,0,0.0,0,0.40590361755452975
563,0,0,0.0,0,0.01551284740329674
564,1,0,0.0,0,0.10018270410212836
565,0,0,0.0,0,0.09194374747901973
566,0,0,0.0,0,0.055506370798625616
567,0,0,0.0,0,0.10186430962620799
568,0,0,0.0,0,0.012436199373296876
569,0,0,0.0,0,0.016709993666381578
570,0,1,1.0,0,0.13259286615920793
571,0,0,0.0,0,0.03431083787531261
572,1,0,0.0,0,0.48088173261305456
573,0,0,0.0,0,0.01042085326619198
574,0,0,0.0,0,0.027634637525762534
575,0,0,0.0,0,0.017736743812311755
576,0,0,0.0,0,0.007737342050115902
577,0,0,0.0,0,0.017040046016242674
578,0,0,0.0,0,0.015091008162028914
579,0,0,0.0,0,0.08378788370872965
580,1,1,1.0,0,0.22101646337329398
581,0,0,0.0,0,0.3884441072446624
582,0,0,0.0,0,0.042729250783887854
583,0,0,0.0,1,0.5297369472900795
584,0,0,0.0,0,0.02379374385453868
585,0,0,0.0,0,0.03521647228827756
586,0,0,0.0,0,0.014512006989602557
587,0,0,0.0,0,0.0925765995975895
588,0,0,0.0,0,0.02552640330665381
589,0,0,0.0,0,0.030620688706686463
590,0,0,0.0,0,0.04094099658127366
591,0,0,0.0,0,0.023186623559435703
592,0,0,0.0,0,0.07085140876096943
593,0,0,0.0,0,0.10452292209159164
594,0,0,0.0,0,0.015363631951179657
595,0,0,0.0,0,0.011447723329873394
596,0,0,0.0,0,0.16273040185616133
597,0,0,0.0,0,0.04108749328096849
598,0,0,0.0,0,0.04635546480382335
599,0,1,1.0,0,0.02157596497250504
600,0,0,0.0,0,0.04382246515984769
601,1,0,0.0,0,0.4125034639648222
602,0,0,0.0,0,0.017070670232321516
603,0,0,0.0,0,0.10503240213567003
604,0,0,0.0,0,0.006844476700749596
605,0,1,1.0,0,0.06294068226458835
606,1,1,1.0,0,0.37142523929428684
607,0,0,0.0,0,0.06835576504990017
608,0,0,0.0,0,0.026083131401921388
609,0,0,0.0,0,0.02055869399860387
610,0,0,0.0,0,0.015748715476435228
611,1,0,0.0,0,0.0918688441734446
612,0,0,0.0,0,0.02743818031052337
613,1,0,0.0,1,0.9960872358861346
614,0,0,0.0,0,0.016764143466157663
615,0,0,0.0,0,0.06353471319039146
616,0,0,0.0,0,0.1338936173327519
617,0,1,1.0,0,0.2096272723328152
618,0,1,1.0,0,0.2969876916503903
619,0,1,1.0,0,0.3021832273881872
620,0,0,0.0,0,0.018659311361594395
621,0,0,0.0,0,0.01586668988220492
622,0,0,0.0,0,0.06515697605870668
623,0,0,0.0,0,0.009727686033518883
624,0,0,0.0,0,0.010944648518196761
625,0,0,0.0,0,0.011875420259623345
626,0,0,0.0,0,0.014748101590359943
627,0,0,0.0,0,0.094437085213622
628,0,0,0.0,0,0.1708656190845981
629,0,0,0.0,0,0.05386513244999501
630,0,0,0.0,0,0.009978903444619948
631,0,0,0.0,0,0.012725569645889586
632,0,0,0.0,0,0.029323894541697763
633,0,0,0.0,0,0.05191570548274102
634,0,0,0.0,0,0.008237195637829917
635,0,0,0.0,0,0.04132270802935229
636,0,0,0.0,0,0.01934538534006151
637,0,0,0.0,0,0.00989504174515346
638,0,0,0.0,0,0.023354164213434832
639,1,0,0.0,0,0.019998606777981827
640,0,0,0.0,0,0.015404008336646721
641,0,0,0.0,0,0.010245974009054559
642,0,0,0.0,0,0.01665701456143754
643,0,0,0.0,0,0.12409741035084718
644,0,0,0.0,0,0.01404620332876944
645,1,0,0.0,0,0.27626174171082074
646,0,0,0.0,0,0.008039964751796528
647,0,0,0.0,0,0.23039185028638498
648,0,0,0.0,0,0.061072342960512754
649,0,0,0.0,0,0.06304024315818499
650,0,0,0.0,0,0.01341636185638055
651,0,0,0.0,0,0.02144506554299971
652,0,0,0.0,0,0.03472546863071756
653,0,0,0.0,0,0.017150673760159458
654,0,0,0.0,0,0.014584804457763632
655,0,1,1.0,0,0.2512436211484425
656,0,0,0.0,0,0.01976101713877362
657,1,0,0.0,0,0.036991491378560566
658,0,0,0.0,0,0.05884896594339929
659,0,0,0.0,0,0.02278187861320947
660,0,0,0.0,0,0.019103129086786505
661,0,0,0.0,0,0.013776401828692001
662,0,0,0.0,0,0.011673968966761776
663,0,0,0.0,0,0.035765127150182326
664,1,0,0.0,0,0.16889912176751803
665,0,0,0.0,0,0.15636375263415675
666,0,1,1.0,1,0.7734187233584703
667,0,0,0.0,0,0.04031246662465597
668,0,0,0.0,0,0.011143256575619506
669,0,0,0.0,0,0.017223864402520394
670,0,0,0.0,0,0.03086557198230675
671,0,0,0.0,0,0.016567795260957058
672,0,0,0.0,0,0.019568703978753644
673,0,1,1.0,0,0.15484066100659513
674,0,0,0.0,0,0.05525332899357562
675,0,0,0.0,0,0.015383855226822249
676,0,0,0.0,0,0.011505902666727701
677,0,0,0.0,1,0.7116163573318354
678,0,0,0.0,0,0.03554587857142651
679,0,0,0.0,0,0.2639177377218239
680,0,0,0.0,0,0.03697270969055178
681,0,0,0.0,0,0.009048263840255833
682,0,0,0.0,0,0.0118538887204971
683,0,0,0.0,0,0.025960974609452334
684,1,0,0.0,0,0.060325857936635786
685,0,0,0.0,0,0.02022875625050863
686,1,0,0.0,1,0.5283267509943644
687,0,0,0.0,0,0.016619671352286938
688,0,0,0.0,0,0.011172445211135291
689,0,0,0.0,0,0.09582838923689609
690,0,0,0.0,0,0.12771519763784278
691,0,1,1.0,1,0.799284450798435
692,0,0,0.0,0,0.017741346108041896
693,0,0,0.0,0,0.016011013923755372
694,0,0,0.0,0,0.03358896120030957
695,1,1,1.0,1,0.6942149777918947
696,0,0,0.0,0,0.13544631487190364
697,0,0,0.0,0,0.014962887404842369
698,0,0,0.0,0,0.015133010512941544
699,1,1,1.0,0,0.2828023012638051
700,1,0,0.0,0,0.09383545548992872
701,0,0,0.0,0,0.4292216428278121
702,1,1,1.0,0,0.46391444009618155
703,1,1,1.0,1,0.7529499827923501
704,1,1,1.0,1,0.7837706438222765
705,0,0,0.0,0,0.01264115170704464
706,0,0,0.0,0,0.06341151168235655
707,1,1,1.0,0,0.24852749901202992
708,0,1,1.0,0,0.4219554954801641
709,0,0,0.0,0,0.012535184086282989
710,0,0,0.0,0,0.008315219416286134
711,1,0,0.0,0,0.05509537040889421
712,0,0,0.0,0,0.03148940460507538
713,1,1,1.0,0,0.36418841830118365
714,0,0,0.0,0,0.020147676091858312
715,0,0,0.0,0,0.020738968630413784
716,0,0,0.0,0,0.020154478104435776
717,0,0,0.0,0,0.014324481812876504
718,0,0,0.0,0,0.03514904680142444
719,0,0,0.0,0,0.0157564935294237
720,1,0,0.0,1,0.9305399810095645
721,0,0,0.0,0,0.06987923836058658
722,1,0,0.0,1,0.6273837291791378
723,0,0,0.0,0,0.059008852483593166
724,0,0,0.0,0,0.020950261924907492
725,0,0,0.0,0,0.029819068274937348
726,1,0,0.0,0,0.2187943207767741
727,0,0,0.0,0,0.09538739604223703
728,0,0,0.0,0,0.020494191410984422
729,0,0,0.0,0,0.24471300572720653
730,0,0,0.0,0,0.04951149351131929
731,0,0,0.0,0,0.014363368262318316
732,0,0,0.0,0,0.016479701288954422
733,0,1,1.0,0,0.11016283301087793
734,0,0,0.0,0,0.013056395987892945
735,0,0,0.0,0,0.0528418840740228
736,0,0,0.0,0,0.07539827203808308
737,0,0,0.0,0,0.016145710949012015
738,1,1,1.0,0,0.16428674776241695
739,0,0,0.0,0,0.014755630151952581
740,0,0,0.0,0,0.03061008858347686
741,0,0,0.0,0,0.37975452108067786
742,0,0,0.0,0,0.012216411755219451
743,0,0,0.0,0,0.010202889022058834
744,0,0,0.0,0,0.09944943595016409
745,0,1,1.0,0,0.09250915328871062
746,1,1,1.0,0,0.3241088254662772
747,1,0,0.0,0,0.041687301887568945
748,1,1,1.0,1,0.7307226165565337
749,1,1,1.0,1,0.5607018561225564
750,0,0,0.0,0,0.015013165824778208
751,0,0,0.0,0,0.009072293681858098
752,1,1,1.0,1,0.6522856813801604
753,0,0,0.0,0,0.026163898530352857
754,0,0,0.0,0,0.06614342283463191
755,1,1,1.0,1,0.7888542752633004
756,0,0,0.0,0,0.1716958363250148
757,0,0,0.0,0,0.009479188638418415
758,0,0,0.0,0,0.06610977039908746
759,1,0,0.0,0,0.06716877127031433
760,0,0,0.0,0,0.15886519151472744
761,0,1,1.0,0,0.36208932586423676
762,0,0,0.0,0,0.058216749303667444
763,0,0,0.0,0,0.016368352116090317
764,1,1,1.0,1,0.6339597942726064
765,0,0,0.0,0,0.07529395462593017
766,0,0,0.0,0,0.09307953879938408
767,0,0,0.0,0,0.10036276991674722
768,1,0,0.0,1,0.8379426061475751
769,0,0,0.0,0,0.04678991691869938
770,0,0,0.0,0,0.04251678581776194
771,0,1,1.0,0,0.23459337447255998
772,0,0,0.0,0,0.01849645197333597
773,1,0,0.0,1,0.7231269291206239
774,0,0,0.0,0,0.012303147608382223
775,0,0,0.0,0,0.04378316030962893
776,0,0,0.0,0,0.06086618906658334
777,0,0,0.0,0,0.018303226009488898
778,0,0,0.0,0,0.03793849802624652
779,0,0,0.0,0,0.014638336971319684
780,0,0,0.0,0,0.036014756944481266
781,1,1,1.0,1,0.6942998436920761
782,0,0,0.0,0,0.011242837533251601
783,1,1,1.0,0,0.486366496292081
784,0,0,0.0,0,0.011668570214768135
785,1,0,0.0,0,0.12567234282239564
786,0,0,0.0,0,0.031600699920470605
787,0,0,0.0,0,0.04159199482309442
788,0,0,0.0,0,0.07869372084247118
789,0,0,0.0,0,0.04634116513125985
790,0,0,0.0,0,0.01155967405624438
791,0,0,0.0,0,0.02076228480048554
792,0,0,0.0,0,0.022707969555509834
793,0,0,0.0,0,0.014679872160731034
794,0,0,0.0,0,0.2928024827124133
795,0,0,0.0,0,0.03571411394001242
796,0,0,0.0,0,0.021968611319939695
797,0,0,0.0,0,0.03842527370890265
798,1,1,1.0,0,0.4514303575925184
799,0,0,0.0,0,0.10153743654714531
800,1,1,1.0,0,0.13957744309274203
801,0,0,0.0,0,0.019974421777590127
802,0,0,0.0,0,0.029143585085847412
803,0,0,0.0,0,0.01911085623331548
804,0,0,0.0,0,0.022820455027262612
805,1,0,0.0,0,0.2208629754517847
806,0,0,0.0,0,0.009586130499528906
807,0,0,0.0,0,0.04851119275202164
808,0,0,0.0,0,0.017724067093233046
809,0,0,0.0,0,0.0067468975879491425
810,0,0,0.0,0,0.010740835653526766
811,0,0,0.0,0,0.008689640108882651
812,0,0,0.0,0,0.027860100971070702
813,0,0,0.0,0,0.08277692240261474
814,1,0,0.0,1,0.9497853545758599
815,0,0,0.0,0,0.01389842970928239
816,0,0,0.0,0,0.09911204925716573
817,0,0,0.0,0,0.018013108790251198
818,0,0,0.0,0,0.04154073340443683
819,0,0,0.0,0,0.08044438650375922
820,0,0,0.0,0,0.14922636411808793
821,0,0,0.0,0,0.01779574435059964
822,0,0,0.0,0,0.021723021288901904
823,1,0,0.0,0,0.4288006874970997
824,0,0,0.0,0,0.33928648845993975
825,0,0,0.0,0,0.007802663275587832
826,1,0,0.0,1,0.978838484521719
827,0,0,0.0,0,0.045954415730233206
828,0,0,0.0,0,0.022979572300752597
829,0,0,0.0,0,0.019913339558621387
830,0,0,0.0,0,0.03981605085288666
831,0,0,0.0,0,0.2362344719570115
832,0,0,0.0,0,0.08480975113221365
833,0,1,1.0,0,0.23873721913659912
834,0,0,0.0,0,0.11633163223363115
835,0,0,0.0,0,0.010170182883098169
836,0,0,0.0,0,0.022483571831098916
837,0,0,0.0,0,0.01882684397845621
838,0,0,0.0,0,0.05498037580234752
839,0,0,0.0,0,0.01268814589853118
840,0,0,0.0,0,0.019351732368827004
841,0,0,0.0,0,0.015139618274351003
842,0,0,0.0,0,0.03135427585703123
843,1,0,0.0,0,0.04465250511721855
844,0,0,0.0,0,0.049076066996580306
845,0,0,0.0,0,0.015740219231312146
846,0,0,0.0,0,0.009834017811374954
847,0,0,0.0,0,0.011775251219638714
848,0,0,0.0,0,0.010839422533023422
849,0,0,0.0,0,0.06684826618603586
850,0,0,0.0,0,0.02398619357908833
851,0,0,0.0,0,0.05257958773331393
852,1,1,1.0,0,0.069360839827564
853,0,0,0.0,0,0.05024250704900717
854,0,0,0.0,0,0.05020666264731501
855,1,1,1.0,1,0.6265703562049673
856,1,0,0.0,1,0.5824336298759714
857,0,0,0.0,0,0.04492502412155095
858,0,0,0.0,0,0.2844565703396389
859,0,0,0.0,0,0.035541653792877236
860,0,0,0.0,0,0.012559578318384631
861,0,0,0.0,0,0.01269105401034118
862,0,0,0.0,0,0.010079508455331924
863,1,0,0.0,0,0.3402523949929802
864,1,0,0.0,0,0.4130165553404346
865,0,0,0.0,0,0.02464722710820821
866,0,0,0.0,0,0.016620363821953185
867,0,0,0.0,0,0.015765981899873598
868,0,1,1.0,0,0.04707654573230959
869,0,0,0.0,0,0.020092869364438805
870,1,0,0.0,0,0.09930205919397271
871,0,0,0.0,0,0.12038062936593627
872,0,0,0.0,0,0.052339046915581444
873,0,0,0.0,0,0.07982532621941166
874,0,0,0.0,0,0.027057251294696476
875,0,1,1.0,1,0.7501953276687637
876,0,0,0.0,0,0.016890488423529332
877,1,0,0.0,0,0.055723540692298366
878,0,0,0.0,0,0.023154700004951394
879,1,0,0.0,0,0.22953590718359393
880,0,0,0.0,0,0.016511413274640778
881,0,0,0.0,0,0.1569154440248985
882,0,0,0.0,0,0.19133420762223757
883,0,0,0.0,0,0.0568514560953482
884,0,0,0.0,0,0.021646706938834453
885,0,0,0.0,0,0.029933934017790542
886,0,0,0.0,0,0.012165239326158133
887,1,1,1.0,0,0.27222233608727403
888,0,0,0.0,0,0.019901585032980788
889,0,0,0.0,0,0.04655160694152947
890,0,0,0.0,0,0.05074006369988496
891,0,0,0.0,0,0.05138338175395958
892,0,0,0.0,0,0.2271691868444315
893,0,1,1.0,0,0.3640779794227381
894,0,0,0.0,0,0.06237446547973562
895,0,0,0.0,0,0.06266224778077491
896,0,0,0.0,0,0.016285107010038043
897,0,0,0.0,0,0.16447969252705047
898,0,0,0.0,0,0.014703422783624688
899,0,0,0.0,0,0.015526626202344195
900,0,0,0.0,0,0.01061260302395513
901,0,1,1.0,0,0.05571287534338338
902,0,0,0.0,0,0.027633328431272353
903,0,0,0.0,0,0.049042127961333074
904,0,0,0.0,0,0.22992086902683784
905,0,1,1.0,0,0.3216772369067145
906,0,0,0.0,0,0.009976502433539801
907,0,0,0.0,0,0.06922294803850512
908,0,0,0.0,0,0.03760565347689625
909,0,0,0.0,0,0.01375546704375613
910,0,1,1.0,0,0.33888298417884116
911,0,0,0.0,0,0.019536375430478044
912,0,0,0.0,0,0.051780636027093506
913,0,0,0.0,0,0.008747250298580356
914,0,0,0.0,0,0.24890927569727478
915,0,0,0.0,0,0.02081910729060062
916,0,0,0.0,0,0.037794387041313354
917,0,0,0.0,0,0.011045998437399127
918,0,0,0.0,0,0.022393053069069
919,0,0,0.0,1,0.7591109759676427
920,0,0,0.0,0,0.016155829482583157
921,0,0,0.0,0,0.04690268431187234
922,0,0,0.0,0,0.0526640961042989
923,0,0,0.0,0,0.06007611331499955
924,0,0,0.0,0,0.022189516553114175
925,1,0,0.0,0,0.11890025195253036
926,0,0,0.0,0,0.01184029657510913
927,0,0,0.0,0,0.02885442544067791
928,0,0,0.0,0,0.01782965108949202
929,0,0,0.0,0,0.027073291435940554
930,0,0,0.0,0,0.04519731647900432
931,0,0,0.0,0,0.11112201117444533
932,0,0,0.0,0,0.02268497524108777
933,1,0,0.0,1,0.5694997344315396
934,0,1,1.0,0,0.04285232121174979
935,0,0,0.0,0,0.01838836816711901
936,0,0,0.0,0,0.12155754169585407
937,0,0,0.0,0,0.05642053861298618
938,0,1,1.0,0,0.3257269108113989
939,0,0,0.0,0,0.013085421726922971
940,0,0,0.0,0,0.01897849473771873
941,0,0,0.0,0,0.03498507705549697
